Identyfikator,Rodzaj,SKU,"GTIN, UPC, EAN lub ISBN",Nazwa,Opublikowano,"Wyróżniony produkt?","Widoczność w katalogu","Krótki opis",Opis,"Data rozpoczęcia promocji","Data zakończenia promocji","Status podatku","Klasa podatkowa","W magazynie?","Stan magazynowy","Niski stan magazynowy","Pozwalać na zamówienia oczekujące (na dostawę do magazynu)?","Sprzedawany pojedynczo?","Waga (kg)","Długość (cm)","Szerokość (cm)","Wysokość (cm)","Włącz opinie klientów?","Notatka do zakupu","Cena promocyjna",Cena,Kategorie,Znaczniki,"Klasa wysyłkowa",Obrazki,"Limit pobrań","Ważność pobierania",Nadrzędny,"Produkty grupowe","Sprzedaż dodatkowa","Sprzedaż krzyżowa","Zewnętrzny adres URL","Tekst przycisku",Pozycja,Marki,"Nazwa atrybutu 1","Wartości atrybutu 1","Atrybut 1 widoczny","Atrybut 1: globalny","Nazwa atrybutu 2","Wartości atrybutu 2","Atrybut 2 widoczny","Atrybut 2: globalny","Nazwa atrybutu 3","Wartości atrybutu 3","Atrybut 3 widoczny","Atrybut 3: globalny","Nazwa atrybutu 4","Wartości atrybutu 4","Atrybut 4 widoczny","Atrybut 4: globalny","Nazwa atrybutu 5","Wartości atrybutu 5","Atrybut 5 widoczny","Atrybut 5: globalny","Nazwa atrybutu 6","Wartości atrybutu 6","Atrybut 6 widoczny","Atrybut 6: globalny","Atrybut 2: wartość domyślna","Atrybut 3: wartość domyślna","Atrybut 4: wartość domyślna","Atrybut 1: wartość domyślna"
203,simple,3504105036430,,"Mustela skóra bardzo wrażliwa krem łagodząco-nawilżający",1,0,visible,,"&nbsp;
\n
\n&nbsp;",,,taxable,,0,0,,0,0,,,,,1,,,38.49,"Dermokosmetyki > dla Dziecka, Dermokosmetyki > do Twarzy, Dermokosmetyki > dla Dziecka > Kremy do twarzy dla dzieci",,,"https://suppla.pl/wp-content/uploads/2023/08/3504105036430-scaled-e1703685579643.jpg, https://suppla.pl/wp-content/uploads/2023/08/3504105036430_lagodzacy_krem_nawilzajacy_2-e1703685775307.jpg",,,,,,,,,0,,Wiek,"Dla niemowląt",1,1,"Rodzaj skóry","Każdy rodzaj skóry, Skóra sucha",1,1,Pojemność,40ml,1,1,"Najważniejsze składniki","Olej z awokado, Schizandra",1,1,Wykorzystanie,Nawilżenie,1,1,,,,,,
206,simple,3504105036454,,"Mustela skóra bardzo wrażliwa mleczko nawilżająco-łagodzące",1,0,visible,,"&nbsp;
\n
\n&nbsp;",,,taxable,,1,6,,0,0,,,,,1,,40.79,50.99,"Dermokosmetyki > dla Dziecka > Balsamy\, mleczka i emulsje dla dzieci, Dermokosmetyki, Dermokosmetyki > dla Dziecka, Dermokosmetyki > do Ciała, Dermokosmetyki > do Twarzy, Dermokosmetyki > do Ciała > Mleczka i emulsje",,,"https://suppla.pl/wp-content/uploads/2023/08/3504105036454_lagodzace_mleczko_1-2.jpg, https://suppla.pl/wp-content/uploads/2023/08/3504105036454_lagodzace_mleczko_2-e1703685745906.jpg",,,,,,,,,0,,Wiek,"Dla niemowląt",1,1,"Rodzaj skóry","Każdy rodzaj skóry, Skóra wrażliwa",1,1,Pojemność,200ml,1,1,Wykorzystanie,Nawilżenie,1,1,"Najważniejsze składniki","Olej z awokado, Schizandra",1,1,,,,,,
210,simple,3504105035709,,"Mustela skóra bardzo wrażliwa żel łagodzący do mycia",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,62.69,"Dermokosmetyki, Dermokosmetyki > dla Dziecka, Dermokosmetyki > do Ciała, Dermokosmetyki > do Włosów, Dermokosmetyki > do Włosów > Peeling i żele do skóry głowy, Dermokosmetyki > dla Dziecka > Płyny\, żele i mydła dla dzieci, Dermokosmetyki > do Włosów > Szampony do włosów, Dermokosmetyki > dla Dziecka > Szampony i odżywki do włosów dla dzieci, Dermokosmetyki > do Ciała > Żele i peeling do ciała",,,"https://suppla.pl/wp-content/uploads/2023/08/3504105035709_lagodzacy_zel_do_mycia_1-2-e1703685620560.jpg, https://suppla.pl/wp-content/uploads/2023/08/3504105035709_lagodzacy_zel_do_mycia_2-e1703685716634.jpg",,,,,,,,,0,,Wiek,"Dla niemowląt",1,1,"Rodzaj skóry","Każdy rodzaj skóry, Skóra wrażliwa",1,1,Pojemność,300ml,1,1,"Najważniejsze składniki","Olej z awokado, Schizandra",1,1,Wykorzystanie,Nawilżenie,1,1,,,,,,
213,simple,3504105029807,,"Mustela skóra bardzo wrażliwa chusteczki oczyszczająco-łagodzące",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,31.1,"Dermokosmetyki, Dermokosmetyki > dla Dziecka, Dermokosmetyki > do Ciała, Dermokosmetyki > do Twarzy",,,"https://suppla.pl/wp-content/uploads/2023/08/3504105029807_lagodzace_chusteczki_1-1.jpg, https://suppla.pl/wp-content/uploads/2023/08/3504105029807_lagodzace_chusteczki_2-e1703685662782.jpg",,,,,,,,,0,,Wiek,"Dla niemowląt",1,1,"Rodzaj skóry","Każdy rodzaj skóry, Skóra wrażliwa",1,1,Pojemność,70szt,1,1,Wykorzystanie,Oczyszczenie,1,1,"Najważniejsze składniki","Olej z awokado, Schizandra",1,1,,,,,,
226,simple,3504105031572,,"Mustela Stelatopia - Krem emolient do twarzy",1,0,visible,,,,,taxable,,1,16,,0,0,,,,,1,,,28.58,"Dermokosmetyki, Dermokosmetyki > dla Dziecka, Dermokosmetyki > do Twarzy, Dermokosmetyki > dla Dziecka > Kremy do twarzy dla dzieci",,,"https://suppla.pl/wp-content/uploads/2023/08/3504105031572-Stelatopia-Krem-do-twarzy-1-e1703685104847.png, https://suppla.pl/wp-content/uploads/2023/08/3504105031572_Stelatopia_krem_do_twarzy_2-e1703685267160.png",,,,,,,,,0,,Wiek,"Dla niemowląt",1,1,"Rodzaj skóry","Każdy rodzaj skóry, Skóra atopowa, Skóra sucha",1,1,Pojemność,40ml,1,1,Wykorzystanie,Nawilżenie,1,1,"Najważniejsze składniki","Awokado Perseose, Destylat oleju słonecznikowego, Masło Shea, Wyciąg z lukrecji",1,1,,,,,,
236,simple,3504105033644,,"Stelatopia Żel do mycia ciała",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,39.19,59.99,"Dermokosmetyki, Dermokosmetyki > dla Dziecka, Dermokosmetyki > do Ciała, Dermokosmetyki > dla Dziecka > Płyny\, żele i mydła dla dzieci",,,https://suppla.pl/wp-content/uploads/2023/08/3504105033644.png,,,,,,,,,0,,Wiek,"Dla niemowląt",1,1,"Rodzaj skóry","Każdy rodzaj skóry, Skóra atopowa, Skóra sucha",1,1,Pojemność,500ml,1,1,Wykorzystanie,Oczyszczenie,1,1,"Najważniejsze składniki","Awokado Perseose, Destylat oleju słonecznikowego, Masło Shea",1,1,,,,,,
240,simple,5903263248231,,"Dermocare Żel na ciemieniuchę",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,53.89,"Dermokosmetyki, Dermokosmetyki > dla Dziecka",,,"https://suppla.pl/wp-content/uploads/2023/08/5903263248231_T2.png, https://suppla.pl/wp-content/uploads/2023/08/5903263248231_T1.png",,,,,,,,,0,,"Najważniejsze składniki","Alantoina, Betaina, Hialuronian sodu, Kwas laktobionowy, Panthenol, Prebiotyk Biolin",1,1,Pojemność,100ml,1,1,Wiek,"Od 1. dnia życia",1,1,"Rodzaj skóry",Ciemieniucha,1,1,,,,,,,,,,
247,simple,3504105034306,,"Stelatopia Olejek myjący",1,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,63.65,"Dermokosmetyki, Dermokosmetyki > dla Dziecka, Dermokosmetyki > do Ciała, Dermokosmetyki > dla Dziecka > Olejki i olejki dla dzieci, Dermokosmetyki > do Ciała > Olejki pielęgnacyjne i oczyszczające do ciała",,,https://suppla.pl/wp-content/uploads/2023/08/3504105034306.png,,,,,,,,,0,,Wiek,"Dla niemowląt",1,1,"Rodzaj skóry","Każdy rodzaj skóry, Skóra atopowa, Skóra sucha",1,1,Pojemność,500ml,1,1,Wykorzystanie,Oczyszczenie,1,1,"Najważniejsze składniki","Awokado Perseose, Destylat oleju słonecznikowego, Masło Shea",1,1,,,,,,
251,simple,3504105030544,,"Stelatopia Szampon w piance",1,0,visible,,"&nbsp;
\n
\n&nbsp;",,,taxable,,1,1,,0,0,,,,,1,,30.39,37.99,"Dermokosmetyki, Dermokosmetyki > dla Dziecka, Dermokosmetyki > do Włosów, Dermokosmetyki > do Włosów > Szampony do włosów, Dermokosmetyki > dla Dziecka > Szampony i odżywki do włosów dla dzieci",,,https://suppla.pl/wp-content/uploads/2023/08/3504105030544.png,,,,,,,,,0,,Wiek,"Dla niemowląt",1,1,"Rodzaj skóry","Skóra sucha",1,1,Pojemność,150ml,1,1,Wykorzystanie,Oczyszczenie,1,1,"Najważniejsze składniki","Awokado Perseose, Destylat oleju słonecznikowego, Poliglukozyd kwasów oleju kokosowego",1,1,,,,,,
254,simple,3504105029432,,"Mustela Balsam do nacierania klatki piersiowej",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"Dermokosmetyki > dla Dziecka > Balsamy\, mleczka i emulsje dla dzieci, Dermokosmetyki, Dermokosmetyki > dla Dziecka, Dermokosmetyki > do Ciała",,,"https://suppla.pl/wp-content/uploads/2023/08/3504105029432-1.png, https://suppla.pl/wp-content/uploads/2023/08/soothing_chest_rub_ing_-e1703684923534.png",,,,,,,,,0,,Wiek,"Dla niemowląt",1,1,"Rodzaj skóry","Każdy rodzaj skóry",1,1,Pojemność,40ml,1,1,Wykorzystanie,Nawilżenie,1,1,"Najważniejsze składniki","Ekstrakt z awokado, Masło Shea, Oleje roślinne",1,1,,,,,,
